,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
614,02/02/21,702,10273.0,10273.0,10272.0,10272.0,8
615,02/02/21,704,10284.0,10284.0,10284.0,10284.0,1
616,02/02/21,705,10283.0,10283.0,10283.0,10283.0,1
617,02/02/21,706,10282.0,10295.0,10282.0,10295.0,34
618,02/02/21,707,10300.0,10300.0,10300.0,10300.0,2
619,02/02/21,708,10299.0,10299.0,10299.0,10299.0,2
620,02/02/21,709,10299.0,10299.0,10299.0,10299.0,2
621,02/02/21,710,10300.0,10300.0,10300.0,10300.0,10
622,02/02/21,713,10300.0,10300.0,10300.0,10300.0,1
623,02/02/21,716,10300.0,10300.0,10300.0,10300.0,1
624,02/02/21,719,10291.0,10299.0,10280.0,10299.0,22
625,02/02/21,721,10277.0,10277.0,10271.0,10271.0,2
626,02/02/21,722,10288.0,10300.0,10288.0,10300.0,10
627,02/02/21,723,10299.0,10300.0,10270.0,10270.0,21
628,02/02/21,724,10271.0,10284.0,10270.0,10270.0,80
629,02/02/21,725,10261.0,10270.0,10261.0,10270.0,34
630,02/02/21,726,10269.0,10269.0,10268.0,10268.0,2
631,02/02/21,727,10269.0,10269.0,10255.0,10255.0,6
632,02/02/21,728,10274.0,10275.0,10274.0,10275.0,10
633,02/02/21,731,10265.0,10265.0,10265.0,10265.0,3
634,02/02/21,736,10265.0,10265.0,10265.0,10265.0,3
635,02/02/21,737,10266.0,10266.0,10266.0,10266.0,1
636,02/02/21,742,10267.0,10267.0,10262.0,10262.0,50
637,02/02/21,743,10274.0,10287.0,10273.0,10273.0,11
638,02/02/21,746,10275.0,10275.0,10275.0,10275.0,2
639,02/02/21,747,10275.0,10275.0,10275.0,10275.0,6
640,02/02/21,748,10280.0,10280.0,10280.0,10280.0,1
641,02/02/21,750,10276.0,10278.0,10276.0,10278.0,7
642,02/02/21,751,10279.0,10279.0,10276.0,10276.0,6
643,02/02/21,752,10276.0,10276.0,10276.0,10276.0,1
644,02/02/21,753,10276.0,10276.0,10275.0,10275.0,4
645,02/02/21,755,10261.0,10261.0,10260.0,10261.0,11
646,02/02/21,757,10264.0,10264.0,10264.0,10264.0,1
647,02/02/21,762,10270.0,10270.0,10270.0,10270.0,2
648,02/02/21,763,10286.0,10292.0,10286.0,10292.0,3
649,02/02/21,766,10292.0,10292.0,10277.0,10277.0,20
650,02/02/21,768,10278.0,10278.0,10278.0,10278.0,1
651,02/02/21,769,10284.0,10287.0,10282.0,10287.0,14
652,02/02/21,770,10288.0,10288.0,10288.0,10288.0,3
653,02/02/21,771,10289.0,10300.0,10289.0,10300.0,8
654,02/02/21,772,10295.0,10300.0,10295.0,10300.0,15
655,02/02/21,773,10289.0,10294.0,10289.0,10294.0,11
656,02/02/21,775,10294.0,10294.0,10286.0,10286.0,22
657,02/02/21,776,10295.0,10299.0,10295.0,10299.0,150
658,02/02/21,778,10296.0,10296.0,10286.0,10286.0,30
659,02/02/21,779,10295.0,10295.0,10295.0,10295.0,3
660,02/02/21,782,10295.0,10295.0,10295.0,10295.0,31
661,02/02/21,785,10295.0,10295.0,10295.0,10295.0,9
662,02/02/21,786,10290.0,10290.0,10290.0,10290.0,120
663,02/02/21,788,10290.0,10290.0,10290.0,10290.0,3
664,02/02/21,790,10289.0,10290.0,10289.0,10290.0,21
665,02/02/21,794,10300.0,10300.0,10300.0,10300.0,22
666,02/02/21,795,10300.0,10300.0,10300.0,10300.0,1
667,02/02/21,796,10300.0,10300.0,10300.0,10300.0,2
668,02/02/21,797,10300.0,10300.0,10300.0,10300.0,87
669,02/02/21,799,10303.0,10303.0,10300.0,10300.0,370
670,02/02/21,800,10299.0,10300.0,10299.0,10300.0,3
671,02/02/21,805,10300.0,10300.0,10300.0,10300.0,99
672,02/02/21,806,10309.0,10309.0,10309.0,10309.0,3
673,02/02/21,807,10309.0,10309.0,10309.0,10309.0,54
674,02/02/21,808,10309.0,10310.0,10309.0,10310.0,100
675,02/02/21,809,10309.0,10309.0,10309.0,10309.0,100
676,02/02/21,810,10308.0,10308.0,10308.0,10308.0,1
677,02/02/21,811,10308.0,10308.0,10308.0,10308.0,1
678,02/02/21,813,10308.0,10310.0,10308.0,10310.0,52
679,02/02/21,814,10310.0,10310.0,10310.0,10310.0,6
680,02/02/21,815,10310.0,10310.0,10310.0,10310.0,10
681,02/02/21,816,10310.0,10310.0,10310.0,10310.0,5
682,02/02/21,818,10310.0,10310.0,10310.0,10310.0,3
683,02/02/21,819,10310.0,10310.0,10310.0,10310.0,96
684,02/02/21,821,10306.0,10308.0,10306.0,10308.0,2
685,02/02/21,824,10308.0,10308.0,10308.0,10308.0,1
686,02/02/21,826,10308.0,10308.0,10308.0,10308.0,48
687,02/02/21,827,10308.0,10308.0,10308.0,10308.0,35
688,02/02/21,829,10308.0,10308.0,10308.0,10308.0,2
689,02/02/21,830,10308.0,10308.0,10302.0,10308.0,28
690,02/02/21,832,10300.0,10300.0,10300.0,10300.0,1
691,02/02/21,833,10300.0,10300.0,10300.0,10300.0,12
692,02/02/21,834,10298.0,10298.0,10298.0,10298.0,1
693,02/02/21,836,10293.0,10293.0,10286.0,10286.0,53
694,02/02/21,838,10286.0,10290.0,10286.0,10290.0,3
695,02/02/21,842,10293.0,10293.0,10293.0,10293.0,1
696,02/02/21,846,10293.0,10293.0,10293.0,10293.0,107
697,02/02/21,847,10290.0,10290.0,10286.0,10286.0,102
698,02/02/21,849,10292.0,10292.0,10292.0,10292.0,2
699,02/02/21,850,10293.0,10293.0,10292.0,10293.0,100
700,02/02/21,852,10293.0,10297.0,10293.0,10297.0,9
701,02/02/21,855,10297.0,10297.0,10297.0,10297.0,2
702,02/02/21,856,10297.0,10297.0,10297.0,10297.0,1
703,02/02/21,857,10299.0,10299.0,10299.0,10299.0,9
704,02/02/21,859,10299.0,10302.0,10284.0,10284.0,83
705,02/02/21,860,10285.0,10288.0,10284.0,10288.0,5
706,02/02/21,861,10279.0,10289.0,10279.0,10289.0,3
707,02/02/21,865,10278.0,10278.0,10277.0,10277.0,5
708,02/02/21,869,10288.0,10288.0,10288.0,10288.0,1
709,02/02/21,872,10289.0,10289.0,10288.0,10289.0,3
710,02/02/21,877,10299.0,10299.0,10299.0,10299.0,1
711,02/02/21,880,10300.0,10300.0,10299.0,10299.0,9
712,02/02/21,881,10292.0,10292.0,10292.0,10292.0,10
713,02/02/21,882,10290.0,10290.0,10288.0,10288.0,71
714,02/02/21,884,10288.0,10288.0,10288.0,10288.0,1
715,02/02/21,889,10288.0,10289.0,10288.0,10288.0,4
716,02/02/21,895,10294.0,10294.0,10288.0,10288.0,2
717,02/02/21,899,10288.0,10288.0,10288.0,10288.0,1
718,02/02/21,901,10288.0,10288.0,10269.0,10269.0,80
719,02/02/21,902,10265.0,10266.0,10265.0,10266.0,80
720,02/02/21,903,10266.0,10266.0,10266.0,10266.0,1
721,02/02/21,905,10266.0,10266.0,10266.0,10266.0,22
722,02/02/21,906,10264.0,10264.0,10261.0,10261.0,4
723,02/02/21,907,10261.0,10261.0,10260.0,10260.0,6
724,02/02/21,909,10255.0,10255.0,10254.0,10254.0,102
725,02/02/21,911,10250.0,10250.0,10247.0,10249.0,8
726,02/02/21,912,10249.0,10249.0,10249.0,10249.0,14
727,02/02/21,913,10240.0,10248.0,10240.0,10248.0,6
728,02/02/21,914,10249.0,10249.0,10249.0,10249.0,6
729,02/02/21,915,10254.0,10254.0,10254.0,10254.0,22
730,02/02/21,918,10254.0,10254.0,10254.0,10254.0,78
731,02/02/21,919,10259.0,10259.0,10259.0,10259.0,3
732,02/02/21,922,10254.0,10254.0,10253.0,10253.0,20
733,02/02/21,923,10253.0,10253.0,10251.0,10251.0,7
734,02/02/21,924,10251.0,10251.0,10251.0,10251.0,2
735,02/02/21,925,10250.0,10250.0,10241.0,10241.0,6
736,02/02/21,927,10236.0,10236.0,10236.0,10236.0,22
737,02/02/21,928,10246.0,10250.0,10246.0,10250.0,71
738,02/02/21,929,10249.0,10249.0,10249.0,10249.0,2
739,02/02/21,930,10251.0,10251.0,10248.0,10248.0,6
740,02/02/21,931,10246.0,10246.0,10246.0,10246.0,1
741,02/02/21,937,10247.0,10247.0,10247.0,10247.0,1
742,02/02/21,938,10247.0,10247.0,10247.0,10247.0,1
743,02/02/21,939,10252.0,10255.0,10252.0,10255.0,105
744,02/02/21,941,10259.0,10259.0,10259.0,10259.0,3
745,02/02/21,942,10259.0,10259.0,10259.0,10259.0,6
746,02/02/21,944,10259.0,10259.0,10259.0,10259.0,1
747,02/02/21,947,10258.0,10258.0,10258.0,10258.0,4
748,02/02/21,949,10258.0,10258.0,10258.0,10258.0,3
749,02/02/21,955,10258.0,10258.0,10258.0,10258.0,2
750,02/02/21,956,10258.0,10258.0,10258.0,10258.0,4
751,02/02/21,957,10258.0,10258.0,10258.0,10258.0,9
752,02/02/21,959,10257.0,10257.0,10257.0,10257.0,1
753,02/02/21,963,10256.0,10256.0,10256.0,10256.0,16
754,02/02/21,967,10257.0,10259.0,10257.0,10259.0,8
755,02/02/21,970,10259.0,10259.0,10256.0,10256.0,8
756,02/02/21,971,10256.0,10256.0,10256.0,10256.0,2
757,02/02/21,973,10255.0,10255.0,10255.0,10255.0,2
758,02/02/21,974,10250.0,10251.0,10250.0,10251.0,4
759,02/02/21,975,10250.0,10250.0,10250.0,10250.0,7
760,02/02/21,979,10250.0,10250.0,10250.0,10250.0,2
761,02/02/21,980,10250.0,10250.0,10250.0,10250.0,1
762,02/02/21,981,10252.0,10260.0,10252.0,10260.0,16
763,02/02/21,984,10261.0,10261.0,10261.0,10261.0,2
764,02/02/21,985,10260.0,10261.0,10260.0,10261.0,5
765,02/02/21,986,10269.0,10273.0,10269.0,10273.0,4
766,02/02/21,988,10266.0,10266.0,10266.0,10266.0,2
767,02/02/21,989,10265.0,10265.0,10265.0,10265.0,1
768,02/02/21,990,10270.0,10270.0,10270.0,10270.0,5
769,02/02/21,992,10274.0,10301.0,10274.0,10296.0,270
770,02/02/21,994,10280.0,10291.0,10277.0,10291.0,8
771,02/02/21,995,10300.0,10300.0,10300.0,10300.0,1
772,02/02/21,997,10300.0,10300.0,10300.0,10300.0,1
773,02/02/21,998,10299.0,10299.0,10299.0,10299.0,1
774,02/02/21,999,10290.0,10290.0,10290.0,10290.0,3
775,02/02/21,1000,10288.0,10288.0,10288.0,10288.0,1
776,02/02/21,1005,10286.0,10286.0,10286.0,10286.0,1
777,02/02/21,1009,10284.0,10284.0,10284.0,10284.0,1
778,02/02/21,1015,10265.0,10265.0,10260.0,10262.0,5
779,02/02/21,1016,10250.0,10250.0,10250.0,10250.0,1
780,02/02/21,1020,10253.0,10253.0,10250.0,10250.0,8
781,02/02/21,1023,10259.0,10259.0,10259.0,10259.0,2
782,02/02/21,1030,10270.0,10270.0,10260.0,10260.0,3
783,02/02/21,1033,10268.0,10268.0,10268.0,10268.0,2
784,02/02/21,1035,10268.0,10268.0,10268.0,10268.0,1
785,02/02/21,1037,10265.0,10265.0,10265.0,10265.0,1
786,02/02/21,1041,10265.0,10265.0,10265.0,10265.0,3
787,02/02/21,1042,10260.0,10260.0,10259.0,10259.0,2
788,02/02/21,1043,10259.0,10259.0,10259.0,10259.0,3
789,02/02/21,1044,10250.0,10250.0,10250.0,10250.0,4
790,02/02/21,1046,10259.0,10259.0,10259.0,10259.0,12
791,02/02/21,1047,10259.0,10259.0,10259.0,10259.0,39
792,02/02/21,1048,10259.0,10259.0,10259.0,10259.0,10
793,02/02/21,1049,10250.0,10250.0,10245.0,10245.0,31
794,02/02/21,1050,10245.0,10245.0,10245.0,10245.0,1
795,02/02/21,1051,10245.0,10260.0,10245.0,10260.0,12
796,02/02/21,1052,10249.0,10254.0,10249.0,10254.0,11
797,02/02/21,1054,10267.0,10267.0,10267.0,10267.0,20
798,02/02/21,1056,10256.0,10256.0,10256.0,10256.0,35
799,02/02/21,1057,10256.0,10256.0,10230.0,10231.0,114
800,02/02/21,1058,10242.0,10242.0,10242.0,10242.0,99
801,02/02/21,1059,10266.0,10267.0,10266.0,10267.0,7
802,02/02/21,1060,10280.0,10280.0,10267.0,10267.0,8
803,02/02/21,1061,10272.0,10273.0,10267.0,10267.0,174
804,02/02/21,1062,10269.0,10269.0,10269.0,10269.0,5
805,02/02/21,1063,10269.0,10269.0,10264.0,10264.0,11
806,02/02/21,1065,10264.0,10264.0,10264.0,10264.0,2
807,02/02/21,1066,10267.0,10267.0,10267.0,10267.0,50
808,02/02/21,1067,10268.0,10268.0,10268.0,10268.0,3
809,02/02/21,1068,10250.0,10271.0,10249.0,10271.0,57
810,02/02/21,1070,10250.0,10250.0,10236.0,10236.0,47
811,02/02/21,1071,10246.0,10246.0,10246.0,10246.0,1
812,02/02/21,1072,10260.0,10260.0,10260.0,10260.0,1
813,02/02/21,1074,10260.0,10260.0,10260.0,10260.0,13
814,02/02/21,1076,10284.0,10284.0,10284.0,10284.0,1
815,02/02/21,1077,10276.0,10276.0,10270.0,10270.0,2
816,02/02/21,1079,10270.0,10270.0,10270.0,10270.0,1
817,02/02/21,1082,10285.0,10285.0,10282.0,10282.0,33
818,02/02/21,1084,10270.0,10270.0,10270.0,10270.0,6
819,02/02/21,1087,10253.0,10253.0,10237.0,10237.0,51
820,02/02/21,1089,10258.0,10259.0,10258.0,10259.0,2
821,02/02/21,1090,10270.0,10270.0,10270.0,10270.0,36
822,02/02/21,1091,10280.0,10280.0,10280.0,10280.0,1
823,02/02/21,1092,10281.0,10281.0,10281.0,10281.0,1
824,02/02/21,1093,10270.0,10283.0,10270.0,10283.0,13
825,02/02/21,1095,10287.0,10287.0,10287.0,10287.0,1
826,02/02/21,1097,10280.0,10280.0,10280.0,10280.0,6
827,02/02/21,1098,10287.0,10287.0,10287.0,10287.0,1
828,02/02/21,1099,10286.0,10290.0,10286.0,10290.0,4
829,02/02/21,1100,10294.0,10294.0,10290.0,10290.0,11
830,02/02/21,1101,10290.0,10294.0,10290.0,10294.0,80
831,02/02/21,1102,10294.0,10294.0,10287.0,10287.0,58
832,02/02/21,1103,10277.0,10277.0,10277.0,10277.0,128
833,02/02/21,1105,10277.0,10277.0,10277.0,10277.0,1
834,02/02/21,1106,10274.0,10277.0,10270.0,10270.0,10
835,02/02/21,1108,10260.0,10260.0,10240.0,10240.0,40
836,02/02/21,1109,10253.0,10254.0,10253.0,10254.0,7
837,02/02/21,1110,10254.0,10254.0,10236.0,10236.0,12
838,02/02/21,1111,10240.0,10240.0,10238.0,10238.0,41
839,02/02/21,1113,10249.0,10249.0,10249.0,10249.0,1
840,02/02/21,1114,10242.0,10242.0,10238.0,10238.0,3
841,02/02/21,1116,10240.0,10240.0,10240.0,10240.0,1
842,02/02/21,1117,10240.0,10240.0,10238.0,10238.0,21
843,02/02/21,1119,10235.0,10235.0,10230.0,10230.0,11
844,02/02/21,1120,10236.0,10236.0,10236.0,10236.0,15
845,02/02/21,1121,10232.0,10232.0,10230.0,10230.0,505
846,02/02/21,1122,10234.0,10236.0,10234.0,10236.0,44
847,02/02/21,1123,10245.0,10245.0,10245.0,10245.0,1
848,02/02/21,1124,10240.0,10240.0,10240.0,10240.0,5
849,02/02/21,1125,10240.0,10240.0,10236.0,10236.0,14
850,02/02/21,1127,10236.0,10240.0,10236.0,10240.0,8
851,02/02/21,1130,10250.0,10250.0,10250.0,10250.0,5
852,02/02/21,1132,10250.0,10250.0,10250.0,10250.0,1
853,02/02/21,1133,10250.0,10260.0,10250.0,10260.0,13
854,02/02/21,1135,10244.0,10246.0,10236.0,10246.0,73
855,02/02/21,1136,10257.0,10257.0,10257.0,10257.0,1
856,02/02/21,1137,10257.0,10257.0,10257.0,10257.0,1
857,02/02/21,1139,10256.0,10256.0,10256.0,10256.0,2
858,02/02/21,1141,10256.0,10260.0,10251.0,10252.0,540
859,02/02/21,1142,10244.0,10244.0,10243.0,10243.0,101
860,02/02/21,1143,10244.0,10244.0,10244.0,10244.0,200
861,02/02/21,1144,10237.0,10237.0,10237.0,10237.0,2
862,02/02/21,1147,10238.0,10238.0,10237.0,10237.0,8
863,02/02/21,1148,10235.0,10235.0,10235.0,10235.0,2
864,02/02/21,1149,10229.0,10230.0,10229.0,10230.0,4
865,02/02/21,1150,10230.0,10230.0,10230.0,10230.0,7
866,02/02/21,1151,10233.0,10233.0,10230.0,10230.0,12
867,02/02/21,1152,10225.0,10225.0,10214.0,10214.0,266
868,02/02/21,1153,10223.0,10223.0,10223.0,10223.0,10
869,02/02/21,1156,10227.0,10227.0,10227.0,10227.0,21
870,02/02/21,1157,10234.0,10234.0,10234.0,10234.0,1
871,02/02/21,1158,10247.0,10247.0,10247.0,10247.0,1
872,02/02/21,1159,10247.0,10247.0,10247.0,10247.0,1
873,02/02/21,1162,10250.0,10250.0,10250.0,10250.0,2
874,02/02/21,1163,10247.0,10247.0,10243.0,10243.0,114
875,02/02/21,1164,10247.0,10247.0,10247.0,10247.0,26
876,02/02/21,1165,10247.0,10247.0,10247.0,10247.0,1
877,02/02/21,1166,10247.0,10247.0,10239.0,10239.0,8
878,02/02/21,1167,10240.0,10240.0,10239.0,10239.0,2
879,02/02/21,1168,10236.0,10236.0,10234.0,10234.0,7
880,02/02/21,1169,10234.0,10234.0,10234.0,10234.0,2
881,02/02/21,1170,10232.0,10232.0,10232.0,10232.0,1
882,02/02/21,1172,10228.0,10232.0,10228.0,10232.0,4
883,02/02/21,1173,10232.0,10232.0,10232.0,10232.0,1
884,02/02/21,1174,10223.0,10223.0,10220.0,10220.0,14
885,02/02/21,1175,10220.0,10220.0,10214.0,10214.0,439
886,02/02/21,1176,10215.0,10215.0,10215.0,10215.0,1
887,02/02/21,1178,10220.0,10220.0,10220.0,10220.0,5
888,02/02/21,1179,10219.0,10220.0,10215.0,10215.0,121
889,02/02/21,1180,10218.0,10218.0,10215.0,10215.0,44
890,02/02/21,1181,10214.0,10217.0,10210.0,10210.0,61
891,02/02/21,1182,10210.0,10210.0,10210.0,10210.0,1
892,02/02/21,1183,10212.0,10212.0,10212.0,10212.0,2
893,02/02/21,1184,10210.0,10210.0,10200.0,10205.0,50
894,02/02/21,1185,10206.0,10206.0,10206.0,10206.0,1
895,02/02/21,1186,10210.0,10210.0,10210.0,10210.0,5
896,02/02/21,1187,10216.0,10220.0,10209.0,10218.0,124
897,02/02/21,1188,10216.0,10216.0,10216.0,10216.0,9
898,02/02/21,1192,10219.0,10219.0,10219.0,10219.0,1
899,02/02/21,1193,10222.0,10222.0,10216.0,10216.0,100
900,02/02/21,1195,10219.0,10219.0,10219.0,10219.0,2
901,02/02/21,1196,10222.0,10222.0,10222.0,10222.0,10
902,02/02/21,1197,10228.0,10228.0,10228.0,10228.0,1
903,02/02/21,1201,10222.0,10225.0,10222.0,10225.0,11
904,02/02/21,1202,10226.0,10226.0,10226.0,10226.0,3
905,02/02/21,1203,10232.0,10233.0,10232.0,10233.0,14
906,02/02/21,1204,10233.0,10233.0,10233.0,10233.0,1
907,02/02/21,1205,10233.0,10236.0,10233.0,10233.0,45
908,02/02/21,1209,10236.0,10238.0,10230.0,10230.0,42
909,02/02/21,1211,10242.0,10242.0,10240.0,10242.0,10
910,02/02/21,1212,10242.0,10242.0,10242.0,10242.0,8
911,02/02/21,1213,10239.0,10239.0,10232.0,10232.0,6
912,02/02/21,1217,10239.0,10245.0,10239.0,10244.0,51
913,02/02/21,1218,10237.0,10237.0,10236.0,10236.0,4
914,02/02/21,1219,10239.0,10239.0,10232.0,10232.0,97
915,02/02/21,1220,10231.0,10231.0,10230.0,10230.0,69
916,02/02/21,1221,10230.0,10230.0,10230.0,10230.0,1
917,02/02/21,1223,10250.0,10253.0,10250.0,10253.0,8
918,02/02/21,1224,10253.0,10253.0,10251.0,10251.0,26
919,02/02/21,1225,10250.0,10250.0,10250.0,10250.0,1
920,02/02/21,1227,10252.0,10252.0,10252.0,10252.0,5
921,02/02/21,1229,10260.0,10260.0,10260.0,10260.0,1
922,02/02/21,1230,10260.0,10260.0,10260.0,10260.0,2
923,02/02/21,1231,10260.0,10263.0,10259.0,10259.0,525
924,02/02/21,1232,10266.0,10266.0,10259.0,10259.0,59
925,02/02/21,1233,10266.0,10266.0,10266.0,10266.0,1
926,02/02/21,1234,10266.0,10266.0,10266.0,10266.0,23
927,02/02/21,1237,10266.0,10266.0,10266.0,10266.0,16
928,02/02/21,1238,10266.0,10266.0,10266.0,10266.0,2
929,02/02/21,1240,10266.0,10266.0,10266.0,10266.0,1
930,02/02/21,1241,10266.0,10266.0,10266.0,10266.0,1
931,02/02/21,1242,10270.0,10272.0,10270.0,10270.0,17
932,02/02/21,1243,10270.0,10270.0,10270.0,10270.0,15
933,02/02/21,1244,10270.0,10270.0,10270.0,10270.0,4
934,02/02/21,1246,10265.0,10265.0,10265.0,10265.0,6
935,02/02/21,1247,10263.0,10263.0,10256.0,10256.0,4
936,02/02/21,1250,10255.0,10255.0,10255.0,10255.0,1
937,02/02/21,1252,10255.0,10256.0,10255.0,10255.0,33
938,02/02/21,1253,10253.0,10253.0,10252.0,10252.0,27
939,02/02/21,1254,10251.0,10251.0,10251.0,10251.0,10
940,02/02/21,1255,10251.0,10251.0,10251.0,10251.0,7
941,02/02/21,1257,10251.0,10251.0,10250.0,10250.0,8
942,02/02/21,1259,10250.0,10250.0,10250.0,10250.0,8
943,02/02/21,1263,10242.0,10242.0,10242.0,10242.0,2
944,02/02/21,1264,10246.0,10246.0,10246.0,10246.0,10
945,02/02/21,1265,10243.0,10250.0,10243.0,10249.0,3
946,02/02/21,1267,10250.0,10252.0,10250.0,10252.0,6
947,02/02/21,1268,10252.0,10252.0,10252.0,10252.0,1
948,02/02/21,1269,10252.0,10252.0,10252.0,10252.0,6
949,02/02/21,1270,10249.0,10249.0,10249.0,10249.0,1
950,02/02/21,1271,10249.0,10251.0,10249.0,10251.0,83
951,02/02/21,1272,10251.0,10251.0,10251.0,10251.0,1
952,02/02/21,1273,10251.0,10251.0,10251.0,10251.0,6
953,02/02/21,1274,10242.0,10242.0,10242.0,10242.0,4
954,02/02/21,1275,10242.0,10242.0,10242.0,10242.0,6
955,02/02/21,1277,10247.0,10247.0,10247.0,10247.0,1
956,02/02/21,1278,10247.0,10247.0,10247.0,10247.0,1
957,02/02/21,1279,10242.0,10242.0,10239.0,10239.0,14
958,02/02/21,1280,10236.0,10236.0,10236.0,10236.0,17
959,02/02/21,1281,10233.0,10233.0,10233.0,10233.0,5
960,02/02/21,1282,10230.0,10230.0,10225.0,10225.0,15
961,02/02/21,1283,10233.0,10233.0,10231.0,10231.0,11
962,02/02/21,1285,10232.0,10232.0,10232.0,10232.0,10
963,02/02/21,1287,10233.0,10233.0,10233.0,10233.0,6
964,02/02/21,1288,10234.0,10234.0,10234.0,10234.0,1
965,02/02/21,1289,10233.0,10233.0,10233.0,10233.0,2
966,02/02/21,1290,10233.0,10233.0,10233.0,10233.0,2
967,02/02/21,1293,10250.0,10250.0,10250.0,10250.0,1
968,02/02/21,1294,10250.0,10250.0,10250.0,10250.0,10
969,02/02/21,1295,10250.0,10250.0,10250.0,10250.0,21
970,02/02/21,1296,10252.0,10252.0,10250.0,10251.0,26
971,02/02/21,1298,10251.0,10253.0,10251.0,10253.0,20
972,02/02/21,1299,10253.0,10253.0,10253.0,10253.0,14
973,02/02/21,1300,10254.0,10254.0,10254.0,10254.0,87
974,02/02/21,1302,10251.0,10251.0,10251.0,10251.0,1
975,02/02/21,1304,10250.0,10250.0,10250.0,10250.0,1
976,02/02/21,1305,10253.0,10253.0,10253.0,10253.0,2
977,02/02/21,1306,10256.0,10258.0,10256.0,10258.0,19
978,02/02/21,1309,10257.0,10258.0,10257.0,10258.0,84
979,02/02/21,1310,10258.0,10258.0,10258.0,10258.0,2
980,02/02/21,1311,10257.0,10257.0,10253.0,10253.0,4
981,02/02/21,1313,10253.0,10253.0,10253.0,10253.0,3
982,02/02/21,1314,10253.0,10253.0,10253.0,10253.0,4
983,02/02/21,1315,10255.0,10255.0,10253.0,10253.0,3
984,02/02/21,1316,10253.0,10253.0,10253.0,10253.0,1
985,02/02/21,1317,10254.0,10254.0,10254.0,10254.0,1
986,02/02/21,1318,10255.0,10255.0,10255.0,10255.0,1
987,02/02/21,1319,10249.0,10252.0,10249.0,10252.0,11
988,02/02/21,1323,10252.0,10252.0,10252.0,10252.0,2
989,02/02/21,1324,10248.0,10248.0,10248.0,10248.0,16
990,02/02/21,1325,10247.0,10247.0,10245.0,10245.0,16
991,02/02/21,1326,10244.0,10244.0,10244.0,10244.0,5
992,02/02/21,1327,10245.0,10245.0,10245.0,10245.0,3
993,02/02/21,1328,10247.0,10249.0,10247.0,10247.0,6
994,02/02/21,1330,10247.0,10247.0,10247.0,10247.0,9
995,02/02/21,1331,10249.0,10253.0,10249.0,10253.0,6
996,02/02/21,1332,10257.0,10257.0,10257.0,10257.0,1
997,02/02/21,1333,10251.0,10251.0,10251.0,10251.0,19
998,02/02/21,1339,10251.0,10251.0,10251.0,10251.0,26
999,02/02/21,1341,10260.0,10260.0,10260.0,10260.0,1
1000,02/02/21,1343,10260.0,10260.0,10260.0,10260.0,1
1001,02/02/21,1347,10260.0,10260.0,10260.0,10260.0,1
1002,02/02/21,1353,10268.0,10268.0,10266.0,10266.0,100
1003,02/02/21,1355,10266.0,10266.0,10266.0,10266.0,1
1004,02/02/21,1358,10270.0,10270.0,10270.0,10270.0,9
1005,02/02/21,1359,10275.0,10280.0,10275.0,10280.0,6
1006,02/02/21,1361,10280.0,10280.0,10280.0,10280.0,4
1007,02/02/21,1363,10272.0,10272.0,10272.0,10272.0,2
1008,02/02/21,1364,10279.0,10279.0,10279.0,10279.0,1
1009,02/02/21,1365,10278.0,10278.0,10278.0,10278.0,5
1010,02/02/21,1368,10278.0,10278.0,10278.0,10278.0,1
1011,02/02/21,1369,10278.0,10278.0,10278.0,10278.0,1
1012,02/02/21,1372,10276.0,10276.0,10276.0,10276.0,5
1013,02/02/21,1374,10277.0,10277.0,10277.0,10277.0,1
1014,02/02/21,1376,10277.0,10277.0,10277.0,10277.0,5
1015,02/02/21,1378,10275.0,10276.0,10275.0,10276.0,3
1016,02/02/21,1379,10274.0,10274.0,10274.0,10274.0,2
1017,02/02/21,1380,10274.0,10274.0,10274.0,10274.0,6
1018,02/02/21,1381,10270.0,10273.0,10270.0,10273.0,8
1019,02/02/21,1382,10270.0,10270.0,10268.0,10268.0,5
1020,02/02/21,1383,10266.0,10266.0,10266.0,10266.0,8
1021,02/02/21,1386,10271.0,10271.0,10266.0,10266.0,2
1022,02/02/21,1387,10266.0,10270.0,10266.0,10270.0,2
1023,02/02/21,1388,10268.0,10268.0,10268.0,10268.0,3
1024,02/02/21,1389,10265.0,10265.0,10265.0,10265.0,2
1025,02/02/21,1390,10260.0,10260.0,10258.0,10258.0,48
1026,02/02/21,1391,10258.0,10258.0,10258.0,10258.0,2
1027,02/02/21,1392,10255.0,10255.0,10251.0,10251.0,3
1028,02/02/21,1393,10257.0,10257.0,10257.0,10257.0,1
1029,02/02/21,1394,10257.0,10257.0,10257.0,10257.0,4
1030,02/02/21,1395,10257.0,10257.0,10254.0,10254.0,6
1031,02/02/21,1397,10254.0,10254.0,10254.0,10254.0,1
1032,02/02/21,1398,10254.0,10254.0,10254.0,10254.0,12
1033,02/02/21,1399,10264.0,10264.0,10264.0,10264.0,10
1034,02/02/21,1400,10264.0,10264.0,10264.0,10264.0,61
1035,02/02/21,1405,10264.0,10264.0,10258.0,10258.0,2
1036,02/02/21,1406,10267.0,10267.0,10267.0,10267.0,5
1037,02/02/21,1407,10267.0,10267.0,10267.0,10267.0,5
1038,02/02/21,1408,10267.0,10267.0,10267.0,10267.0,222
1039,02/02/21,1410,10280.0,10282.0,10280.0,10282.0,20
